AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-0.0010544774156501398,0.11318936284959609,0.18150010031685937,-0.005432976421159454,0.050539843383083434,-0.02146135186414105,-0.006326837224670656,0.0025936586699363186,-0.00732473656162644,-0.12589128173283995,0.18853134403088345,-0.19966711810316043,0.009960604153525692,-0.0076697552715915135
-0.00436694986318155,-0.1290420621925064,-0.10281959047493489,-0.006663888847697192,-0.04477047321128549,-0.02083453896556771,-0.0066261661931476794,-0.022815541120926375,-0.011615307986743397,-0.2716276943297076,-0.14149858541750168,-0.48118412132993416,-0.0037081227568646286,-0.009459474482204435
-0.007492804144655013,-0.4013680126356977,-0.3545054382876312,-0.0085976899857675,-0.15622455678579017,-0.019892790805760056,-0.0059283798315681695,-0.2729984313696428,-0.014620800945995797,-0.329865442053606,-0.31926414381503,-0.6419389560416229,-0.009024561500992812,-0.009615828238517622
-0.007492804144655013,-0.2500102525302158,-0.26705527082728114,-0.008950848704244799,-0.07674755011426788,-0.019892790805760056,-0.005629050863091058,0.052434781336695185,-0.007538218652046604,-0.2133899466058092,-0.21775456311449629,-0.44093006515823124,-0.005981307568072333,-0.00938205660286505
-0.005838362326332214,-0.023121134555334755,-0.08106369515552334,-0.008071380633473579,0.003039913614543536,-0.019424974349751777,-0.0059283798315681695,0.6290281612068049,-0.0032434613035883593,-0.227878361893223,-0.10361818091215931,-0.15941306193145752,-0.0048484174178614085,-0.008680741695907329
-0.005468714805101479,-0.09865249242473384,-0.17939181027557916,-0.008071380633473579,-0.09258086003711452,-0.019424974349751777,-0.005629050863091058,0.5786984000825184,-0.00732473656162644,-0.2423667771806368,-0.09074379506722358,-0.2935061191787596,-0.005981307568072333,-0.008214716422236184
-0.008045481021057883,-0.26505751523076687,-0.36538338594731756,-0.008950848704244799,-0.12455793694009691,-0.020051787248324845,-0.0050303929261370115,0.22785598758531772,-0.00882748304125245,-0.19890153131842125,-0.23038136461625458,-0.6821930122133258,-0.009024561500992812,-0.009615828238517622
-0.009150834773863624,-0.3104943476990772,-0.32165830221716196,-0.009038281202508654,0.003039913614543536,-0.020051787248324845,-0.00572817928771661,0.027514220003315753,-0.008396332937070072,-0.19890153131842125,-0.34476533116176905,-0.6955239009454954,-0.009024561500992812,-0.009536892361543958
-0.006021391681504349,-0.20457342006190551,-0.17939181027557916,-0.008686836846742292,0.034706533460236805,-0.01926597790718671,-0.0067252946177732325,-0.24807787003626336,-0.013118054466369407,-0.2861161096171214,-0.26850935346475185,-0.4140068977187217,-0.0025678280958678487,-0.007747173150931037
-0.004733008573526473,-0.09865249242473384,-0.14654467420510991,-0.008950848704244799,0.01887322353739017,-0.01879510382728289,-0.00622576510544465,-0.4234990762848859,-0.01483428303641634,-0.4611134393630599,-0.07811699356544279,-0.26658295173922625,0.0023709805981898028,-0.008214716422236184
-0.005285685449929344,-0.03816839725588586,-0.10281959047493489,-0.008774269345006148,0.13032730711189486,-0.01879510382728289,-0.005428850319239587,-0.1479069862453068,-0.0071070685478642264,-0.30088861147877843,0.16303015668414442,-0.21299800683533,0.004651569920183362,-0.007824591030270561
-0.0016035654811671987,0.17367345801845746,-0.026247370674290598,-0.007279345060965905,0.0666836103632192,-0.019110039088517192,-0.005529922438465594,0.10276454246093732,-0.00431924360237366,0.20904678932311088,0.3662969024284118,-0.15941306193145752,0.010345638714382079,-0.0049449495183682985
0.0007865825687309325,0.5064835036304968,0.03923360837527657,-0.005961000136164466,-0.14039124686294355,-0.01958091316842102,-0.0059283798315681695,0.10276454246093732,-0.007965182832887694,0.34029478663256474,0.32816891357991446,-0.15941306193145752,0.015277042897653876,-0.004788595762055248
-0.0008678592495918667,0.3855153132927874,-0.0044914753548790575,-0.0063998769901946854,-0.2040349436116192,-0.019424974349751777,-0.00622576510544465,0.27818574870955987,-0.00431924360237366,0.15080904159921246,0.13777655368060535,-0.23992117427486334,0.011863563425448719,-0.0072796298796258905
-0.0027089192339729393,0.022315697912975524,-0.09194164281522911,-0.007279345060965905,-0.028937163288438858,-0.01958091316842102,-0.006425965649296209,0.7042784836644265,0.002767524614917201,0.2672845370470093,0.13777655368060535,-0.26658295173922625,0.006924754731391067,-0.008214716422236184
-0.0041803316971236034,0.022315697912975524,-0.14654467420510991,-0.007894801274234774,0.08251692028606583,-0.019736851987090537,-0.00622576510544465,1.1298825801617656,0.0034079708861784546,0.4130209496438511,0.1504033551823636,-0.2801752304465662,0.005029199970253894,-0.007124794120946981
-0.006208009847562622,0.007268435212424415,-0.2888111661466733,-0.008510257487503642,-0.14039124686294355,-0.019110039088517192,-0.006326837224670656,0.904620251246384,-0.006035472172420595,-0.023904201572456926,-0.14149858541750168,-0.48118412132993416,-0.002190198045797316,-0.007902008909610084
-0.007309774789482551,-0.20457342006190551,-0.4091084696774926,-0.009125713700772512,-0.3632994140119529,-0.01958091316842102,-0.006525094073921673,0.07784398112755787,-0.014407318855575632,-0.47560185465047367,-0.42102130885876365,-0.6955239009454954,-0.010542486212059452,-0.01078316841914635
-0.007492804144655013,-0.14408932489304413,-0.2450860824165177,-0.008950848704244799,-0.2518453304374482,-0.020522661328228668,-0.006326837224670656,-0.24807787003626336,-0.012904572375949242,-0.47560185465047367,-0.33213852965998825,-0.6152771785772362,-0.009779821601133205,-0.011094357934138446
-0.006391039202735084,0.1282366255501472,0.017477713055884428,-0.007630789416732267,-0.04477047321128549,-0.020207726066994364,-0.0059283798315681695,0.027514220003315753,-0.009899079416696462,-0.3591263592026769,-0.17962657426599898,-0.387345120254335,-0.005226047467931941,-0.008914513331559902
-0.006391039202735084,0.0527052676807347,0.017477713055884428,-0.007543356918468411,-0.10841416995996114,-0.01958091316842102,-0.006326837224670656,-0.047736102454305804,-0.013976168751392874,-0.4173641069265753,-0.19250096011093473,-0.387345120254335,-0.007121602229069112,-0.008914513331559902
-0.008232099187116156,-0.1895261573613544,-0.10281959047493489,-0.009213146199036367,-0.33132233710894227,-0.020051787248324845,-0.0067252946177732325,-0.4234990762848859,-0.016123547425622185,-0.4611134393630599,-0.07811699356544279,-0.4542609538904246,-0.005226047467931941,-0.009693246117857147
-0.007862451665885421,-0.11369975512528495,-0.026247370674290598,-0.009125713700772512,-0.31548902718609567,-0.020522661328228668,-0.006525094073921673,-0.1982367473695489,-0.009040965131672995,-0.2423667771806368,0.13777655368060535,-0.23992117427486334,0.003126240698330868,-0.008135780545262658
-0.005102656094756882,0.037658004980197,0.08317198519682294,-0.00798223377249863,-0.17236832376592592,-0.020051787248324845,-0.005428850319239587,0.4785275162915618,-0.004532725692794204,-0.0531651187215536,0.18853134403088345,-0.1191590057597546,0.004651569920183362,-0.0076697552715915135
-0.005468714805101479,-0.11369975512528495,-0.015369423014584828,-0.008686836846742292,-0.14039124686294355,-0.01926597790718671,-0.0038350207468293737,0.854290490122142,-0.0034611293173501924,-0.009415786285068976,0.09964856483210804,-0.2532520630070329,0.0004680213262667759,-0.009225702846551862
-0.007492804144655013,-0.28010477793130456,-0.21223894634604842,-0.009477158056538874,-0.2518453304374482,-0.018639165008613366,-0.004332606564557502,0.6041075998734255,-0.002598829108985437,0.06331037672624322,0.12514975217882457,-0.30683700791092916,0.0023709805981898028,-0.009848081876536055
-0.007309774789482551,-0.023121134555334755,-0.2342081347568119,-0.009213146199036367,-0.33132233710894227,-0.01958091316842102,-0.0074230809793527424,-0.047736102454305804,-0.00882748304125245,0.09257129387531406,0.13777655368060535,-0.23992117427486334,0.007309789292247454,-0.009536892361543958
-0.008232099187116156,0.022315697912975524,-0.2342081347568119,-0.009213146199036367,-0.33132233710894227,-0.02146135186414105,-0.008319124190183358,-0.3985785149515509,-0.015478915231019264,-0.2423667771806368,-0.10361818091215931,-0.3470910640826321,0.003126240698330868,-0.010004435632849105
-0.011357953468589619,-0.4164152753362354,-0.3107803545574562,-0.009653737415777523,-0.31548902718609567,-0.020990477784237228,-0.0067252946177732325,-0.32332819249392936,-0.014407318855575632,-0.6940644302586277,-0.3955201215120246,-0.56169223367334,-0.009024561500992812,-0.010549396783493776
-0.010069570360611417,-0.37097844286792514,-0.2450860824165177,-0.009477158056538874,-0.2518453304374482,-0.020363664885663883,-0.006326837224670656,-0.1982367473695489,-0.011615307986743397,-0.650315097822143,-0.37001893416530807,-0.521438177501637,-0.01281567102326783,-0.01008185351218863
-0.005468714805101479,0.11318936284959609,-0.09194164281522911,-0.0085976899857675,-0.10841416995996114,-0.021149474226802013,-0.006126636680819186,0.12768510379431675,-0.008396332937070072,-0.2716276943297076,-0.10361818091215931,-0.3337601753504625,-0.0037081227568646286,-0.009459474482204435
-0.0041803316971236034,0.11318936284959609,-0.12478877888569836,-0.008335392490976085,-0.04477047321128549,-0.020051787248324845,-0.0050303929261370115,0.4785275162915618,-0.006462436353261304,-0.09691445115803822,-0.03998900471694548,-0.23992117427486334,0.0008530558871224903,-0.008603323816567806
-0.008415128542288292,-0.2500102525302158,-0.26705527082728114,-0.009125713700772512,-0.2838224073404306,-0.019892790805760056,-0.004931264501511548,0.2029354262519383,-0.009899079416696462,-0.3153770267661922,-0.1543729712624374,-0.30683700791092916,-0.0056036775180018,-0.009536892361543958
-0.011544571634647567,-0.34088391746683633,-0.32165830221716196,-0.00930229306001116,-0.5064201174321227,-0.021932225944044877,-0.00622576510544465,0.0025936586699363186,-0.008609815027490617,-0.5631005195234429,-0.12887178391572088,-0.4678532325977408,-0.009024561500992812,-0.011482965328470068
-0.010808865403072234,-0.1741838502941329,-0.3545054382876312,-0.008861701843270006,-0.2518453304374482,-0.02130541304547153,-0.006425965649296209,0.428686393624803,-0.0013137506431208797,-0.25713927904229383,0.06152057598361073,-0.40067600898652833,-0.002190198045797316,-0.0106268146628333
-0.009520482295094033,-0.007778827488113277,-0.3107803545574562,-0.00930229306001116,0.034706533460236805,-0.01848322618994413,-0.004931264501511548,0.5786984000825184,-0.0030299792131678145,0.23830770647218172,0.3662969024284118,-0.14608217319926417,0.006924754731391067,-0.008680741695907329
-0.007309774789482551,-0.023121134555334755,-0.1685138626158734,-0.009653737415777523,-0.2198682535344376,-0.01895410026984795,-0.004332606564557502,0.27818574870955987,-0.0071070685478642264,0.29654545419608014,0.49330767047568447,-0.10582811702756126,0.01110089881452247,-0.008525905937228281
-0.00491962673958442,-0.1895261573613544,-0.03733861142534831,-0.00930229306001116,-0.3632994140119529,-0.020207726066994364,-0.005329721894614035,0.27818574870955987,-0.0056043220682378365,0.1945583740356971,0.39155050543197334,-0.07890494958805169,0.011485933375378858,-0.007902008909610084
-0.003997302341951141,-0.06826292265697466,0.09404993285652871,-0.008774269345006148,-0.09258086003711452,-0.019736851987090537,-0.006425965649296209,0.3031063100429393,-0.006893586457443682,0.2527961217595955,0.353670100926631,0.13543483002753334,0.01224119347551925,-0.006812086608320743
-0.004549979218354012,0.20406302778621666,0.07208074444574583,-0.0085976899857675,0.050539843383083434,-0.01832728737127461,-0.006027508256193633,0.027514220003315753,-0.009685597326275917,-0.009415786285068976,0.2519129358829198,0.014934051487547478,0.008827714003314767,-0.008680741695907329
-0.008598157897460754,0.0527052676807347,-0.10281959047493489,-0.009389725558275018,0.003039913614543536,-0.016443791051659308,-0.005329721894614035,-0.1728275475786418,-0.010112561507117007,-0.3881031897775044,-0.1162449824139401,-0.5078458987943208,-0.0048484174178614085,-0.011405547449130544
-0.012832954742625769,-0.35593118016738745,-0.21223894634604842,-0.010005181771543886,-0.10841416995996114,-0.01628785223298979,-0.005428850319239587,-0.2984076311605499,-0.012691090285528698,-0.6068498519599276,-0.4081469230138054,-0.7224470683850287,-0.01509626034526139,-0.012963013021725032
-0.011357953468589619,-0.37097844286792514,-0.12478877888569836,-0.009566304917513667,-0.12455793694009691,-0.01691466513156313,-0.004532807108408973,-0.07265666378768525,-0.012691090285528698,-0.6650875996838259,-0.26850935346475185,-0.521438177501637,-0.012060410923126763,-0.012495469750419748
-0.007492804144655013,0.007268435212424415,0.08317198519682294,-0.008335392490976085,0.11449399718904822,-0.016602787494224093,-0.0035356917783523505,0.32802687137631875,-0.007751700742467149,-0.329865442053606,0.04889377448182994,-0.22659028554267,-0.0029454581459383814,-0.008837095452220379
-0.004733008573526473,0.41590488306056,0.2909194561879729,-0.006927900705199698,0.16199392695755988,-0.017856413291370783,-0.004731063957659988,0.2029354262519383,-0.006248954262840759,0.06331037672624322,0.22665933287938075,0.0013417727802312637,0.0054068300203244275,-0.006268643455310213
5.087633715560059e-05,0.5669675987993581,0.3566137283289114,-0.005784420776925816,-0.12455793694009691,-0.01958091316842102,-0.0067252946177732325,-0.12298642491192736,-0.008396332937070072,0.019845130864027696,0.2519129358829198,0.028264940219740825,0.009205344053385299,-0.006968440364633793
0.0024446131979395432,0.5218258106977183,0.3566137283289114,-0.0052581114246317414,-0.14039124686294355,-0.017856413291370783,-0.006126636680819186,0.027514220003315753,-0.009040965131672995,0.005072629002344812,0.2137849470344225,-0.14608217319926417,0.009582974103455159,-0.007202212000286367
-0.0016035654811671987,0.3551257435250148,0.25807232011750364,-0.006663888847697192,0.01887322353739017,-0.015034226435843099,-0.004033277596080478,0.5034480776248969,-0.005177357887397128,0.2527961217595955,0.32816891357991446,-0.0924972282953679,0.010723268764451939,-0.006734668728981219
-0.005102656094756882,0.1282366255501472,0.09404993285652871,-0.008950848704244799,-0.2040349436116192,-0.014563352355939273,-0.0038350207468293737,0.8044493674554275,-0.0004556363580974123,0.28205703890866635,0.4425528801254064,0.08184988512363708,0.008827714003314767,-0.007902008909610084
-0.005838362326332214,-0.03816839725588586,0.03923360837527657,-0.0085976899857675,-0.2360120205146016,-0.014875229993278312,-0.0038350207468293737,0.8044493674554275,-0.0021718649281443473,0.1945583740356971,0.32816891357991446,-0.05224317212366499,0.0027486106482603355,-0.008837095452220379
-0.006021391681504349,0.0677525303812858,0.12689706892699798,-0.006927900705199698,0.09835023020891245,-0.015034226435843099,-0.004033277596080478,0.6539487225401399,-0.006035472172420595,0.20904678932311088,0.2519129358829198,-0.10582811702756126,0.0023709805981898028,-0.008058362665923134
-0.005838362326332214,0.09814210014905839,0.09404993285652871,-0.007719936277707217,0.11449399718904822,-0.014563352355939273,-0.004731063957659988,0.6788692838735194,-0.003888093498191282,0.09257129387531406,0.2900409247314171,0.04159582895193417,0.004266535359327648,-0.008680741695907329
-0.007492804144655013,-0.09865249242473384,0.006599765396178659,-0.009125713700772512,-0.2198682535344376,-0.014875229993278312,-0.004931264501511548,0.7790401676645203,-0.0034611293173501924,-0.12589128173283995,0.12514975217882457,-0.038912283391471646,-0.004085752806935161,-0.0106268146628333
-0.010622247237014288,-0.1290420621925064,0.0283556607155902,-0.008861701843270006,-0.2676786403602666,-0.0175414780301362,-0.00622576510544465,0.17801486491855886,-0.012691090285528698,-0.3443538573410198,-0.12887178391572088,-0.30683700791092916,-0.011682780873056232,-0.011328129569791021
-0.011727600989820028,-0.08360522972419615,-0.015369423014584828,-0.009038281202508654,0.034706533460236805,-0.018012352110040025,-0.0074230809793527424,-0.4738288374091725,-0.019560190489057345,-0.6213382672473413,-0.21775456311449629,-0.3470910640826321,-0.012060410923126763,-0.011016940054798923
-0.009150834773863624,-0.09865249242473384,-0.06997245440446563,-0.008335392490976085,0.17813769393772388,-0.015505100515746923,-0.006326837224670656,-0.1479069862453068,-0.012904572375949242,-0.6940644302586277,-0.1162449824139401,-0.15941306193145752,-0.01281567102326783,-0.011328129569791021
-0.005655332971159752,0.037658004980197,0.09404993285652871,-0.006489023851169479,0.050539843383083434,-0.016602787494224093,-0.005629050863091058,0.3534360711671814,-0.0066801043670235176,-0.3153770267661922,0.074147377485369,0.06851899639144374,-0.007884266839996034,-0.010705750539806826
-0.004549979218354012,0.21911029048676775,0.31267535150738446,-0.006048432634428323,-0.09258086003711452,-0.020207726066994364,-0.0067252946177732325,-0.047736102454305804,-0.010543711611299385,0.048821961438829435,0.22665933287938075,0.13543483002753334,0.0012306859371930229,-0.008292134301575708
-0.0032615961103758095,0.3099839554233883,0.42209470737849797,-0.006312444491930829,-0.10841416995996114,-0.019424974349751777,-0.006525094073921673,-0.1728275475786418,-0.01033022952087884,0.2672845370470093,0.3662969024284118,0.10877305256314665,0.006169494631250674,-0.006579832970302311
-0.00031518237318899653,0.41590488306056,0.40033881205908645,-0.005784420776925816,-0.2518453304374482,-0.015346104073182137,-0.003934149171454926,0.7042784836644265,-0.002385347018564892,0.427793451505534,0.5821904496744599,0.29618966473919833,0.010723268764451939,-0.006734668728981219
-0.001420536125994737,0.3704680505922363,0.3674916759886172,-0.006576456349433335,-0.4111098008377819,-0.013309726558792862,-0.0020409906305677776,1.104962018828386,-0.0019583828377238025,0.2672845370470093,0.6203184385229572,0.5107908343299062,0.01338148813651603,-0.007513401515278463
-0.005838362326332214,0.09814210014905839,0.37836962364832294,-0.007719936277707217,-0.2996557172632772,-0.013150730116227798,-0.002239247479818706,0.6290281612068049,-0.004746207783214369,0.019845130864027696,0.4551796816271872,0.5107908343299062,0.008442679442458379,-0.008058362665923134
-0.006943716079137954,-0.03816839725588586,0.30179740384767867,-0.007104480064438348,-0.17236832376592592,-0.013309726558792862,-0.0029370338413983042,0.6041075998734255,-0.0028164971227472697,0.12183221102438489,0.2900409247314171,0.282858776007005,0.0016083159872635555,-0.009148284967212476
-0.007862451665885421,-0.05321565995642356,0.10492788051621509,-0.007630789416732267,-0.2040349436116192,-0.012994791297558279,-0.00333549123450088,0.6539487225401399,-0.005177357887397128,0.019845130864027696,0.06152057598361073,-0.05224317212366499,-0.00446338285700502,-0.011094357934138446
-0.010439217881841826,-0.1895261573613544,-0.09194164281522911,-0.009125713700772512,-0.2198682535344376,-0.014563352355939273,-0.004832136076885996,-0.1479069862453068,-0.014407318855575632,-0.3153770267661922,-0.1543729712624374,-0.2801752304465662,-0.009024561500992812,-0.012651823506732936
-0.010622247237014288,-0.29544708499852607,-0.22311689400573478,-0.008422824989239786,-0.09258086003711452,-0.018168290928709543,-0.0066261661931476794,-0.8495918112397526,-0.018484408190272045,-0.2133899466058092,-0.19250096011093473,-0.3740142315221654,-0.008261896890065892,-0.012184280235427789
-0.01301598409779823,-0.20457342006190551,-0.3107803545574562,-0.007630789416732267,-0.013103853365592224,-0.01879510382728289,-0.007323952554727278,-0.9248421336973741,-0.016981661710645655,-0.08214194929635533,-0.17962657426599898,-0.4542609538904246,-0.006743972178999253,-0.011639319084783118
-0.01706416277690497,-0.15913658759359522,-0.39823052201778686,-0.009389725558275018,-0.18820163368877257,-0.016443791051659308,-0.007722409947829766,-1.125183901279376,-0.01891555829445442,-0.5193511870869583,-0.2813837393097101,-0.5883540111377267,-0.009402191551062672,-0.012963013021725032
-0.014670425916121029,-0.20457342006190551,-0.4199864173371984,-0.009566304917513667,-0.2040349436116192,-0.015034226435843099,-0.007621337828603758,-0.874512372573132,-0.016981661710645655,-0.8105399257064245,-0.37001893416530807,-0.521438177501637,-0.011297746312200516,-0.013274202536716993
-0.009886541005438955,-0.03816839725588586,-0.27793321848698693,-0.0068404682069358414,0.13032730711189486,-0.013309726558792862,-0.00622576510544465,0.10276454246093732,-0.006893586457443682,-0.4611134393630599,-0.26850935346475185,-0.2801752304465662,-0.010920116262129985,-0.0120279264791146
-0.010622247237014288,0.20406302778621666,-0.09194164281522911,-0.00587356763790061,0.2734480105320646,-0.011270291420508042,-0.005529922438465594,0.4785275162915618,-0.0036746114077707373,-0.03867670343413981,-0.1543729712624374,-0.23992117427486334,-0.010920116262129985,-0.011716736964122641
-0.012097248511050436,0.24920481588785656,-0.03733861142534831,-0.0063998769901946854,0.1939710038605705,-0.010643478521934698,-0.0058273077123420745,0.2029354262519383,-0.005390839977817291,0.019845130864027696,-0.1543729712624374,-0.3201678966431225,-0.009402191551062672,-0.011250711690451496
-0.007862451665885421,0.27959438565561573,0.07208074444574583,-0.006225011993666972,0.24178139068639953,-0.010328543260700391,-0.0051295213507625646,0.45360695495818243,-0.0015272327335414245,0.019845130864027696,-0.065490192063662,-0.13275128446707082,-0.0029454581459383814,-0.010315625147841203
-0.003631243631606218,0.4309521457610977,0.28004150852826715,-0.00569698827866196,0.24178139068639953,-0.011426230239177283,-0.004033277596080478,0.8293699287887625,0.0001889958365055104,0.31103386948349393,0.2774141232296363,0.21594294237093917,0.008442679442458379,-0.00938205660286505
-0.0041803316971236034,0.4309521457610977,0.3674916759886172,-0.00587356763790061,0.2098043137833889,-0.013150730116227798,-0.004832136076885996,0.45360695495818243,-0.0071070685478642264,0.5587573622407187,0.48043328463074875,0.3633668883504108,0.016039707508580123,-0.007902008909610084
-0.005655332971159752,0.1282366255501472,0.30179740384767867,-0.006576456349433335,0.13032730711189486,-0.012523917217654452,-0.0058273077123420745,-0.1982367473695489,-0.013976168751392874,0.23830770647218172,0.2900409247314171,0.24260471983530207,0.010723268764451939,-0.008058362665923134
-0.005102656094756882,-0.1290420621925064,0.1595309119060959,-0.006927900705199698,-0.17236832376592592,-0.012212039580315692,-0.0051295213507625646,-0.4234990762848859,-0.014193836765155088,-0.3153770267661922,0.04889377448182994,0.05492671768412752,0.0027486106482603355,-0.010004435632849105
-0.005285685449929344,0.0677525303812858,0.1486529642463901,-0.0063998769901946854,-0.18820163368877257,-0.013777543014801141,-0.004332606564557502,-0.09757722512102023,-0.009254447222093539,-0.2423667771806368,0.08702176333032725,0.08184988512363708,0.006169494631250674,-0.009536892361543958
-0.006021391681504349,0.3400784808244771,0.28004150852826715,-0.005609555780398103,0.16199392695755988,-0.013309726558792862,-0.004532807108408973,0.3031063100429393,-0.004101575588611447,0.1945583740356971,0.353670100926631,0.21594294237093917,0.01338148813651603,-0.008058362665923134
-0.006208009847562622,0.18872072071899518,0.3237665922584422,-0.006137579495403116,0.16199392695755988,-0.012679856036323971,-0.004931264501511548,0.37835663250056084,-0.004101575588611447,0.29654545419608014,0.4551796816271872,0.2695278872748354,0.012618823525589783,-0.009070867087872952
-0.008232099187116156,-0.1290420621925064,0.28004150852826715,-0.006753035708671985,-0.04477047321128549,-0.014563352355939273,-0.0050303929261370115,0.45360695495818243,-0.006248954262840759,0.12183221102438489,0.32816891357991446,0.21594294237093917,0.007309789292247454,-0.010160789389162294
-0.009886541005438955,-0.1741838502941329,0.21434723638732864,-0.006753035708671985,0.003039913614543536,-0.015190165254512618,-0.006126636680819186,0.6290281612068049,-0.005390839977817291,0.09257129387531406,0.16303015668414442,0.09518077385583043,0.0035112752591865823,-0.009693246117857147
-0.007309774789482551,0.0827997930818235,0.09404993285652871,-0.006489023851169479,0.08251692028606583,-0.012679856036323971,-0.007222880435501271,0.4785275162915618,-0.00431924360237366,0.23830770647218172,0.17590454252910268,0.04159582895193417,0.004651569920183362,-0.01008185351218863
-0.00491962673958442,0.4309521457610977,0.06120279678605946,-0.00587356763790061,0.1939710038605705,-0.011114352601838523,-0.006027508256193633,0.2532651873761804,-0.00582199008200005,0.15080904159921246,0.26478732172787806,0.04159582895193417,0.005029199970253894,-0.01117177581347797
-0.008045481021057883,0.29464164835616685,0.09404993285652871,-0.005609555780398103,0.3054250874350752,-0.012367978398985213,-0.004431734989183054,0.22785598758531772,-0.008396332937070072,-0.18412902945673837,0.074147377485369,-0.07890494958805169,-0.001427533434871069,-0.012340633991740839
-0.011727600989820028,-0.09865249242473384,-0.03733861142534831,-0.006489023851169479,-0.013103853365592224,-0.013621604196131622,-0.004631935533034525,0.17801486491855886,-0.010970675792140474,-0.5338396023743721,-0.24325575046121284,-0.2532520630070329,-0.008261896890065892,-0.013040430901064418
-0.010808865403072234,-0.023121134555334755,0.0283556607155902,-0.007368491921940854,-0.3632994140119529,-0.013777543014801141,-0.006126636680819186,-0.1479069862453068,-0.012046458090925775,-0.6068498519599276,-0.1543729712624374,-0.10582811702756126,-0.0033230881960082405,-0.011250711690451496
-0.005102656094756882,0.3551257435250148,0.40033881205908645,-0.005609555780398103,-0.09258086003711452,-0.015190165254512618,-0.007024623586250255,-0.34824875382726433,-0.009254447222093539,-0.18412902945673837,0.30266772623319793,0.33644372091090124,0.008442679442458379,-0.008369552180915231
-0.002156242357570069,0.3704680505922363,0.5423920109092979,-0.003939766499830303,0.13032730711189486,-0.016131913414320267,-0.007222880435501271,-0.09757722512102023,-0.005177357887397128,0.32580637134515095,0.5185612734792461,0.5241217230620996,0.013003858086445497,-0.008214716422236184
-0.006943716079137954,0.037658004980197,0.3566137283289114,-0.005784420776925816,-0.2040349436116192,-0.014563352355939273,-0.006923551467024248,0.1526056651276962,-0.004532725692794204,0.2527961217595955,0.2519129358829198,0.24260471983530207,0.0054068300203244275,-0.010549396783493776
-0.011727600989820028,-0.1895261573613544,0.2252251840470344,-0.007368491921940854,-0.2838224073404306,-0.014248417094704967,-0.006525094073921673,0.3031063100429393,-0.006035472172420595,-0.12589128173283995,0.023392587135113413,-0.011989115951962084,-0.0029454581459383814,-0.011639319084783118
