Date,DailyPrecipitation,DailyDewPointTemperature,DailyDryBulbTemperature,DailyRelativeHumidity,DailySeaLevelPressure,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindSpeed
1996-10-02,0,54.76923076923077,63.76923076923077,73.1923076923077,29.992307692307694,29.768333333333327,9.502307692307692,58.916666666666664,213.07692307692307,12.807692307692308
1996-10-03,0,28.434782608695652,40.26086956521739,64.0,30.323750000000004,30.079565217391313,13.48391304347826,35.73913043478261,266.4583333333333,13.208333333333334
1996-10-04,0,24.42105263157895,38.473684210526315,66.88235294117646,30.58758620689655,30.357999999999993,12.3256,34.411764705882355,107.58620689655173,3.9655172413793105
1996-10-05,0,28.75,39.208333333333336,71.75,30.648333333333337,30.405000000000012,12.424999999999999,34.875,34.54545454545455,2.4166666666666665
1996-10-06,0,35.0,49.5,63.5,30.347083333333334,30.10833333333333,12.424999999999999,42.666666666666664,111.25,4.0
1996-10-07,0,45.791666666666664,59.791666666666664,61.75,30.044166666666666,29.804999999999993,13.253333333333336,52.5,212.08333333333334,8.083333333333334
1996-10-08,0,47.68,52.44,85.24,29.914000000000005,29.6775,11.136399999999998,50.0,109.2,8.76
1996-10-09,0,47.583333333333336,50.5,91.25,29.72333333333333,29.492916666666655,6.090416666666665,49.041666666666664,163.33333333333334,4.75
1996-10-10,0,39.8,43.8,91.0,29.871599999999997,29.633750000000003,6.7227999999999986,43.17391304347826,236.0,9.52
1996-10-11,0,27.5,36.75,70.5,30.271666666666658,30.03416666666665,12.424999999999999,33.125,261.25,9.625
1996-10-12,0,39.916666666666664,46.041666666666664,80.41666666666667,30.26500000000001,30.02666666666667,11.803749999999999,43.25,151.25,6.416666666666667
1996-10-13,0,47.916666666666664,57.458333333333336,72.29166666666667,30.019999999999996,29.788333333333327,10.9376,52.375,137.6,5.16
1996-10-14,0,33.125,48.375,58.43478260869565,30.012083333333333,29.776250000000005,12.839166666666669,42.65217391304348,271.6666666666667,14.041666666666666
1996-10-15,0,21.25,36.375,55.958333333333336,30.20916666666666,29.97333333333333,14.495833333333337,30.958333333333332,191.25,7.708333333333333
1996-10-16,0,39.958333333333336,49.25,71.29166666666667,29.9275,29.6975,11.1825,44.875,177.91666666666666,6.416666666666667
1996-10-17,0,34.111111111111114,42.925925925925924,73.74074074074075,30.11571428571428,29.876666666666665,9.703703703703704,39.458333333333336,54.642857142857146,8.535714285714286
1996-10-18,0,35.875,47.25,64.79166666666667,29.942083333333343,29.707916666666673,10.975416666666666,42.416666666666664,50.833333333333336,8.875
1996-10-19,0,38.333333333333336,50.666666666666664,64.375,29.91583333333335,29.685000000000002,12.217916666666666,45.041666666666664,50.416666666666664,9.375
1996-10-20,0,40.0,45.30769230769231,82.8076923076923,30.03076923076922,29.79416666666666,7.34346153846154,42.875,58.84615384615385,12.384615384615385
1996-10-21,0,43.416666666666664,44.75,95.08333333333333,30.052083333333332,29.815,6.131666666666663,44.125,64.16666666666667,12.416666666666666
1996-10-22,0,44.80769230769231,45.19230769230769,97.84615384615384,29.987037037037037,29.755416666666665,4.826666666666665,45.083333333333336,109.25925925925925,5.296296296296297
1996-10-23,0,46.0,50.76,84.76,29.83039999999999,29.592916666666667,11.652399999999998,48.375,63.6,6.44
1996-10-24,0,43.625,48.958333333333336,82.91666666666667,29.739166666666662,29.508749999999992,10.7275,46.583333333333336,200.41666666666666,10.25
1996-10-25,0,38.875,48.833333333333336,70.375,30.06125,29.824583333333337,11.80375,44.291666666666664,170.0,10.916666666666666
1996-10-26,0,38.84,45.96,80.28,30.39599999999999,30.157916666666654,9.344399999999998,42.75,74.4,1.88
1996-10-27,0,44.166666666666664,52.0,76.95833333333333,30.199166666666667,29.95958333333333,8.407916666666665,47.875,70.0,4.625
1996-10-28,0,38.166666666666664,52.875,59.041666666666664,29.84458333333333,29.612083333333327,13.253333333333337,46.291666666666664,253.33333333333334,15.625
1996-10-29,0,25.125,42.958333333333336,59.95238095238095,30.01041666666666,29.776249999999994,13.874583333333339,36.857142857142854,187.91666666666666,7.166666666666667
1996-10-30,0,37.72,46.44,73.0,29.549199999999995,29.31416666666667,8.9872,42.875,141.6,12.6
1996-10-31,0,25.5,41.5,59.59090909090909,29.68958333333333,29.461249999999993,13.667500000000004,36.13636363636363,239.16666666666666,16.541666666666668
1996-11-01,0.0,20.666666666666668,37.375,55.95454545454545,29.710416666666674,No data,10.354166666666666,No data,230.0,13.875
1996-11-02,0.03,20.93103448275862,32.241379310344826,69.18518518518519,29.78,No data,9.328620689655171,No data,248.9655172413793,10.172413793103448
1996-11-03,0.0,20.625,29.791666666666668,70.45833333333333,30.05666666666666,No data,12.010833333333332,No data,237.5,10.833333333333334
1996-11-04,0.0,27.875,41.0,67.5909090909091,30.214583333333337,No data,11.1825,No data,202.91666666666666,11.083333333333334
1996-11-05,0.1,33.96153846153846,37.07692307692308,88.57692307692308,30.379615384615377,No data,8.146923076923077,No data,71.15384615384616,8.307692307692308
1996-11-06,0.0,38.666666666666664,42.333333333333336,86.66666666666667,30.36333333333334,No data,7.580833333333335,No data,63.75,6.416666666666667
1996-11-07,0.06,52.875,61.541666666666664,75.875,29.951666666666668,No data,8.242083333333332,No data,140.41666666666666,11.083333333333334
1996-11-08,2.07,53.19230769230769,55.42307692307692,93.84615384615384,29.65888888888889,No data,4.457777777777779,No data,229.25925925925927,9.481481481481481
1996-11-09,0.73,40.148148148148145,41.25925925925926,96.33333333333333,29.656666666666663,No data,8.029999999999998,No data,213.33333333333334,8.88888888888889
1996-11-10,0.06,32.86666666666667,35.63333333333333,90.1,29.87166666666668,No data,8.988,No data,132.33333333333334,6.666666666666667
1996-11-11,0.02,29.083333333333332,34.625,86.1304347826087,30.040833333333325,No data,8.904999999999998,No data,250.83333333333334,12.666666666666666
1996-11-12,0,24.08,28.6,83.76,30.368076923076924,No data,9.139615384615384,No data,268.46153846153845,10.26923076923077
1996-11-13,0,17.608695652173914,22.217391304347824,83.6086956521739,30.572916666666668,No data,11.1825,No data,159.58333333333334,5.625
1996-11-14,0,15.375,22.166666666666668,77.29166666666667,30.63875,No data,11.72166666666667,No data,56.25,4.5
1996-11-15,0.0,15.428571428571429,20.0,83.95238095238095,30.907083333333333,No data,12.010833333333332,No data,51.25,5.0
1996-11-16,0.0,16.52173913043478,26.956521739130434,71.18181818181819,30.775416666666676,No data,12.010833333333332,No data,38.333333333333336,4.291666666666667
1996-11-17,0.0,25.25,34.958333333333336,70.08333333333333,30.480416666666667,No data,10.644166666666665,No data,63.75,6.208333333333333
1996-11-18,0,33.0,35.629629629629626,90.5925925925926,30.097499999999997,No data,3.9960714285714274,No data,32.5,1.1071428571428572
1996-11-19,0.06,35.7,36.36666666666667,96.86666666666666,29.865000000000013,No data,3.284666666666667,No data,150.0,6.0
1996-11-20,0.09,27.75,31.571428571428573,94.84615384615384,29.806428571428572,No data,6.536071428571426,No data,243.57142857142858,11.035714285714286
1996-11-21,0.01,25.5,28.0,90.05555555555556,29.868799999999997,No data,7.872916666666666,No data,250.4,12.4
1996-11-22,0,25.583333333333332,31.208333333333332,89.31818181818181,30.046799999999998,No data,10.1788,No data,261.6,11.2
1996-11-23,0.25,24.939393939393938,29.454545454545453,90.0,30.009999999999998,No data,5.905526315789475,No data,225.75,10.325
1996-11-24,0.0,11.208333333333334,14.875,85.75,30.332500000000007,No data,11.596666666666666,No data,115.41666666666667,3.375
1996-11-25,0.09,18.24,21.4,88.0,30.232962962962965,No data,6.72111111111111,No data,14.814814814814815,0.4444444444444444
1996-11-26,0.09,22.653846153846153,25.884615384615383,88.1923076923077,30.032499999999995,No data,5.7524999999999995,No data,118.21428571428571,10.357142857142858
1996-11-27,0,17.09090909090909,23.636363636363637,76.68181818181819,30.442499999999992,No data,11.389999999999999,No data,289.1666666666667,9.416666666666666
1996-11-28,0,13.727272727272727,17.772727272727273,85.31818181818181,30.40083333333334,No data,10.437500000000002,No data,104.16666666666667,3.875
1996-11-29,0,24.434782608695652,28.608695652173914,89.18181818181819,30.338750000000008,No data,8.284166666666666,No data,75.83333333333333,2.8333333333333335
1996-11-30,0,25.76923076923077,34.30769230769231,78.29166666666667,30.164999999999985,No data,9.486153846153844,No data,81.92307692307692,5.0
1996-12-01,0.64,41.17857142857143,43.285714285714285,92.57142857142857,29.70214285714286,No data,6.659999999999998,No data,132.85714285714286,8.857142857142858
1996-12-02,0.12,30.833333333333332,37.833333333333336,80.6086956521739,29.764583333333338,No data,7.290416666666665,No data,229.58333333333334,12.333333333333334
1996-12-03,0.01,24.88,33.04,80.04347826086956,30.114000000000004,No data,10.8552,No data,153.2,7.44
1996-12-04,0.07,31.428571428571427,32.857142857142854,95.17857142857143,30.210714285714293,No data,5.027499999999998,No data,81.42857142857143,6.214285714285714
1996-12-05,0,30.23076923076923,33.23076923076923,90.0,30.200000000000003,No data,9.14153846153846,No data,75.76923076923077,4.653846153846154
1996-12-06,0.08,30.857142857142858,33.07142857142857,96.14814814814815,29.863928571428577,No data,3.287142857142857,No data,61.785714285714285,6.571428571428571
1996-12-07,0,33.916666666666664,35.5,93.04166666666667,29.764230769230778,No data,8.759999999999998,No data,101.53846153846153,6.269230769230769
1996-12-08,0,34.16,35.56,94.72,29.577599999999997,No data,7.159599999999999,No data,162.0,6.72
1996-12-09,0,28.76923076923077,33.15384615384615,89.04,29.85423076923077,No data,6.9207692307692295,No data,241.53846153846155,8.884615384615385
1996-12-10,0,26.583333333333332,30.958333333333332,84.91666666666667,29.98038461538461,No data,8.030000000000003,No data,136.53846153846155,6.230769230769231
1996-12-11,0,31.0,32.166666666666664,96.04166666666667,30.05159999999999,No data,6.601600000000001,No data,26.4,7.28
1996-12-12,0,29.52,31.04,94.4,30.288461538461533,No data,6.0807692307692305,No data,69.61538461538461,12.76923076923077
1996-12-13,1.1,35.535714285714285,36.107142857142854,98.0,30.235000000000003,No data,4.672857142857142,No data,52.5,7.892857142857143
1996-12-14,0.48,33.74193548387097,33.87096774193548,99.54838709677419,30.37290322580645,No data,1.8958064516129027,No data,24.516129032258064,0.8709677419354839
1996-12-15,0,35.5625,35.78125,98.90625,30.480312500000007,No data,4.837187499999999,No data,52.5,4.1875
1996-12-16,0,36.916666666666664,40.208333333333336,89.5,30.16,No data,8.243333333333336,No data,74.16666666666667,3.7083333333333335
1996-12-17,0.09,40.44444444444444,41.7037037037037,95.92592592592592,29.80296296296297,No data,3.628518518518519,No data,95.18518518518519,9.444444444444445
1996-12-18,0,35.166666666666664,38.583333333333336,87.33333333333333,29.912500000000005,No data,8.532500000000002,No data,218.75,8.833333333333334
1996-12-19,0.01,24.863636363636363,29.90909090909091,81.27272727272727,29.882400000000004,No data,9.784399999999998,No data,211.6,9.2
1996-12-20,0.03,21.238095238095237,26.80952380952381,80.80952380952381,29.927777777777777,No data,6.403846153846154,No data,250.0,14.583333333333334
1996-12-21,0,18.896551724137932,23.862068965517242,81.41379310344827,30.380937499999995,No data,8.347499999999998,No data,185.0,7.46875
1996-12-22,0.15,26.03125,31.8125,83.80645161290323,30.273939393939383,No data,4.213939393939392,No data,167.27272727272728,6.909090909090909
1996-12-23,0.05,32.074074074074076,32.81481481481482,97.4074074074074,30.211785714285707,No data,2.6471428571428564,No data,49.285714285714285,4.964285714285714
1996-12-24,0.15,37.76,40.96,89.08,29.632799999999996,No data,6.443199999999999,No data,168.4,13.08
1996-12-25,0,5.608695652173913,13.434782608695652,70.91304347826087,30.14833333333333,No data,10.81,No data,204.58333333333334,12.958333333333334
1996-12-26,0.16,19.26086956521739,21.347826086956523,92.65217391304348,30.34888888888889,No data,4.916296296296296,No data,89.62962962962963,3.5555555555555554
1996-12-27,0.04,23.208333333333332,26.0,89.70833333333333,30.290799999999994,No data,7.5952,No data,71.6,2.36
1996-12-28,0.05,29.258064516129032,31.548387096774192,91.48387096774194,30.03499999999999,No data,3.4362499999999985,No data,71.25,6.09375
1996-12-29,0.25,36.3448275862069,37.51724137931034,94.20689655172414,29.900000000000002,No data,3.2151724137931015,No data,165.51724137931035,6.586206896551724
1996-12-30,0.01,6.681818181818182,12.590909090909092,77.31818181818181,30.401200000000003,No data,10.8584,No data,238.4,12.16
1996-12-31,0.23,-2.04,0.44,89.6,30.50892857142858,No data,5.762142857142856,No data,29.285714285714285,8.25
1997-01-01,0,-4.565217391304348,0.6086956521739131,79.08695652173913,30.29833333333333,No data,11.679583333333333,No data,57.5,4.625
1997-01-02,0.15,14.37037037037037,16.037037037037038,92.74074074074075,29.78241379310344,No data,3.7065517241379307,No data,38.96551724137931,5.241379310344827
1997-01-03,0.06,19.785714285714285,21.964285714285715,94.29629629629629,29.720357142857136,No data,2.4867857142857135,No data,34.285714285714285,3.2857142857142856
1997-01-04,0.08,26.97222222222222,29.86111111111111,91.48571428571428,29.939142857142855,No data,3.945675675675675,No data,45.4054054054054,6.72972972972973
1997-01-05,0.43,34.733333333333334,36.96666666666667,92.23333333333333,29.422499999999992,No data,4.645666666666666,No data,123.57142857142857,10.5
1997-01-06,0.01,23.653846153846153,32.80769230769231,69.57692307692308,29.573076923076922,No data,7.608461538461539,No data,242.30769230769232,20.307692307692307
1997-01-07,0,9.363636363636363,18.454545454545453,67.72727272727273,29.824583333333326,No data,11.224166666666667,No data,269.5833333333333,17.25
1997-01-08,0.02,6.964285714285714,13.5,75.0,30.140344827586212,No data,7.15103448275862,No data,263.44827586206895,17.17241379310345
1997-01-09,0.26,7.818181818181818,12.227272727272727,83.31818181818181,29.918461538461546,No data,7.776666666666667,No data,116.46153846153847,8.307692307692308
1997-01-10,0.32,21.333333333333332,24.77777777777778,86.5925925925926,29.29870967741935,No data,3.6319999999999997,No data,135.33333333333334,9.133333333333333
