AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-0.006391039202735084,0.5064835036304968,0.3237665922584422,-0.0063998769901946854,1.1334140592823805,-0.0002934216357366233,-0.0031372343852497753,1.8315674051562112,0.009850106908866393,0.7772199378488986,0.5314356593241818,0.37669777708260416,0.017935262269717967,-0.007513401515278463
-0.008967805418691162,0.3855153132927874,0.08317198519682294,-0.007015333203463398,1.1014369823793981,-0.0009202345343099677,-0.00333549123450088,1.7817262824894968,0.004270271094543591,0.7189821901250002,0.46780648312896794,0.22927383110310873,0.015662077458509588,-0.007824591030270561
-0.010069570360611417,0.4005625759933385,0.12689706892699798,-0.007015333203463398,1.1809139890509204,0.0004893300815059621,-0.003634820202977903,1.104962018828386,-0.002385347018564892,0.427793451505534,0.4551796816271872,0.20261205363874582,0.015662077458509588,-0.007980944786583611
-0.008232099187116156,0.325031218123926,0.23610313170674016,-0.007543356918468411,1.1809139890509204,0.0006452689001754811,-0.004431734989183054,1.0800414574950066,0.001264778135290811,0.2672845370470093,0.32816891357991446,0.1487657187597029,0.013003858086445497,-0.007902008909610084
-0.005655332971159752,0.44599940846164876,0.12689706892699798,-0.007630789416732267,1.2128910659539027,-0.0002934216357366233,-0.0051295213507625646,1.9068177276138327,0.007916210325057625,0.6607444424011018,0.46780648312896794,0.20261205363874582,0.017557632219647436,-0.006734668728981219
-0.006021391681504349,0.7487149286725993,0.10492788051621509,-0.006663888847697192,1.3085118396055608,0.0006452689001754811,-0.004332606564557502,2.107159495195835,0.006413463845431235,0.952217267594837,0.6710732288732353,0.2695278872748354,0.0240143656247724,-0.006423479213989123
-0.006757097913079681,0.7183253589048401,0.31267535150738446,-0.005961000136164466,1.2287243758767494,0.0015870170599831318,-0.0029370338413983042,1.9068177276138327,0.005128385379566678,0.8502301874344541,0.632945240024738,0.3231128321787079,0.024391995674842258,-0.006968440364633793
-0.00436694986318155,0.5368730733982694,0.49866692717912287,-0.006048432634428323,1.0856036724565514,0.0006452689001754811,-0.002538576448295729,2.2327395787776982,0.009418956804683635,0.8939795198709387,0.5693160638295016,0.45720588942601,0.023251701013845476,-0.006268643455310213
-0.0005018005392472696,0.5973571685671173,0.6189642307099422,-0.006225011993666972,0.9899828988048934,-0.00013748281706738234,-0.0032363628098753274,2.2825807014444575,0.009636624818445847,1.0249434306061234,0.7218280192235134,0.6984688364811046,0.024391995674842258,-0.004711177882715725
0.0007865825687309325,0.5973571685671173,0.7283835865810557,-0.005961000136164466,0.9580058219019111,1.8456001602136746e-05,-0.0038350207468293737,1.8315674051562112,0.007058096040034158,0.9811940981696389,0.8614655887725444,0.8861468386322792,0.026672584996835818,-0.004633760003376201
-0.0017901836472251453,0.44599940846164876,0.6626893144401172,-0.006312444491930829,1.00581620872774,0.0014310782413136127,-0.002637704872921281,1.8569766049471184,0.006413463845431235,0.8064808549979694,0.6963268318767744,0.7653846701171704,0.02590992038590957,-0.005955935942683975
-0.005655332971159752,0.41590488306056,0.4769110318597307,-0.006663888847697192,1.0856036724565514,0.002372826401121263,-0.0019399185113416826,2.0069886114048336,0.0061999817550106905,0.6169951099646171,0.49330767047568447,0.4838676668903967,0.018697926880644214,-0.00743598363593894
-0.007679422310713286,0.47638897822940796,0.3455224875778537,-0.006312444491930829,1.2607014527797318,0.002213829958556476,-0.0031372343852497753,1.6561461989075887,0.0031944887957579098,0.4860311992294324,0.3407957150816952,0.22927383110310873,0.010723268764451939,-0.008759677572880854
-0.008781187252633216,0.5064835036304968,0.28004150852826715,-0.0063998769901946854,1.4677763100058945,0.002213829958556476,-0.00333549123450088,1.5559753151165876,0.0019094103298937335,0.5880182793898154,0.23928613438113902,0.05492671768412752,0.010345638714382079,-0.00938205660286505
-0.009150834773863624,0.6728885264365164,0.23610313170674016,-0.006137579495403116,1.6108970134260643,0.003470513379598433,-0.002538576448295729,1.9571474887380749,0.005341867469987223,0.835457685572797,0.2900409247314171,0.04159582895193417,0.017557632219647436,-0.008292134301575708
-0.008045481021057883,0.9151199514786189,0.19237804797656513,-0.0052581114246317414,1.5630866266002352,0.0031555781183641267,-0.0031372343852497753,2.0323978111956964,0.008347360429240003,1.0831811783300218,0.5440624608259625,0.21594294237093917,0.023636735574701865,-0.006734668728981219
-0.006208009847562622,0.9906513093480314,0.30179740384767867,-0.00411463149635786,1.4677763100058945,0.0017429558786526509,-0.00333549123450088,2.207819017444319,0.009418956804683635,1.1996566737778187,0.7344548207252717,0.44387500069381663,0.025532290335839036,-0.005955935942683975
-0.0032615961103758095,1.1723986392212724,0.5752391469797672,-0.0036757546423277967,1.4677763100058945,0.0031555781183641267,-0.0013432042689881791,2.783923758856901,0.013069081958539338,1.3164162557998587,0.8359644014258278,0.6582147803094016,0.028568139757973662,-0.0054109747920394425
0.00042052385838633544,1.3234613549600707,0.8269249947924635,-0.003499175283089147,1.3721555363542366,0.0048800779954146405,-0.0004452173635571099,3.084436410229904,0.018008471501600887,1.5056179142589419,0.9756019709748814,0.8592236711927695,0.034647243113028095,-0.004554824126402675
0.0015222888003062645,1.157056332154051,0.8815280261823443,-0.0032351634255866407,1.1172702923022448,0.002057891139886957,-0.0016425332374652023,3.0096747262297656,0.017363839306997964,1.5203904161206248,0.9756019709748814,0.9397317835361754,0.038445757146088964,-0.0040887988527316685
0.00042052385838633544,0.9605567839469292,0.8378029424521692,-0.0035866077813528473,1.00581620872774,0.0008042653427405464,-0.002239247479818706,2.8591740813145226,0.011997485583095706,1.3453930863746864,0.8740923902743252,0.7789769488245104,0.03616516782409541,-0.0049449495183682985
-0.00031518237318899653,0.9906513093480314,0.8597721308629328,-0.004730087709626729,1.1014369823793981,0.0037823910169374714,-0.002239247479818706,2.558661429941564,0.009418956804683635,1.2289175909268895,0.8359644014258278,0.7117997252132742,0.03312931840196078,-0.005723682304665543
-0.002525889878800477,0.8847303817108597,0.8049558063817001,-0.00569698827866196,1.0694599054764158,0.004097326278171777,-0.0023383759044442584,2.4834111074839424,0.013282564048959881,1.1996566737778187,0.7599560080720107,0.8056387262888733,0.030471099029896687,-0.006500897093328646
-0.008232099187116156,0.5064835036304968,0.5097581679302,-0.006137579495403116,0.8943621251532354,0.0015870170599831318,-0.00214011905519333,2.6837528750659447,0.012424449763936415,1.0394318458935372,0.5566892623277434,0.5643757792338024,0.022118810863634552,-0.008603323816567806
-0.012646336576567496,0.3855153132927874,0.21434723638732864,-0.006753035708671985,0.8943621251532354,0.00017745244416720202,-0.0029370338413983042,2.3329104625686994,0.005773017574169601,0.8502301874344541,0.3662969024284118,0.13543483002753334,0.01338148813651603,-0.010471978904154253
-0.013751690329373236,0.6427940010354276,0.170622152657173,-0.006753035708671985,1.1014369823793981,0.00017745244416720202,-0.004134349715306396,1.9068177276138327,0.005128385379566678,0.8647186027218678,0.3662969024284118,0.13543483002753334,0.01224119347551925,-0.010238207268501678
-0.013934719684545698,0.8242462865419984,0.2252251840470344,-0.005961000136164466,1.2607014527797318,0.0003333912628367211,-0.0038350207468293737,2.0069886114048336,0.0061999817550106905,0.8939795198709387,0.3407957150816952,0.25619699854264205,0.01452178279751281,-0.01008185351218863
-0.014857044082179303,0.7637621913731504,0.170622152657173,-0.005784420776925816,1.1809139890509204,-0.0002934216357366233,-0.0031372343852497753,2.1574892563200767,0.004910717365804845,0.7627315225614848,0.23928613438113902,0.10877305256314665,0.012618823525589783,-0.01078316841914635
-0.01412133785060397,0.7487149286725993,0.2252251840470344,-0.005609555780398103,1.1492473692052272,1.8456001602136746e-05,-0.0027387769921473765,2.357831023902079,0.008991992623842926,0.8502301874344541,0.32816891357991446,0.18901977493140582,0.01224119347551925,-0.010004435632849105
-0.009520482295094033,1.005993616415253,0.4877889795194365,-0.0040271989980941595,1.3085118396055608,0.0015870170599831318,-0.0023383759044442584,2.6085025526082783,0.011566335478912948,1.1414189260539203,0.5693160638295016,0.4974599455977129,0.020978516202637774,-0.008525905937228281
-0.005655332971159752,1.157056332154051,0.5752391469797672,-0.0032351634255866407,1.3721555363542366,0.0014310782413136127,-0.002538576448295729,2.3832402236929418,0.005128385379566678,1.170679843202991,0.607444052677999,0.5643757792338024,0.027812879657832596,-0.008603323816567806
-0.008415128542288292,0.8242462865419984,0.45494184344896726,-0.005345543922895597,1.2448681428568853,0.0008042653427405464,-0.0018407900867161303,2.207819017444319,0.005773017574169601,1.068692763042634,0.5693160638295016,0.5241217230620996,0.023636735574701865,-0.009225702846551862
-0.012097248511050436,0.5669675987993581,0.38924757130802873,-0.007015333203463398,1.2128910659539027,0.002372826401121263,-0.0007445463320341329,2.6085025526082783,0.013927196243562805,1.2581785080759604,0.7218280192235134,0.6046298354055054,0.022496440913705087,-0.008991931210899287
-0.008967805418691162,1.081524974284652,0.37836962364832294,-0.005081532065393092,1.4038221561999016,0.0031555781183641267,-0.0015414611182391071,2.934424403772144,0.014144864257324637,1.4036308340985848,0.7470816222270524,0.6179607241376988,0.02705021504690635,-0.008680741695907329
-0.00491962673958442,1.7320978028081928,0.3455224875778537,-0.0030602984290589276,1.387988846277083,0.002213829958556476,-0.002538576448295729,2.7590031975235663,0.009636624818445847,1.1414189260539203,0.49330767047568447,0.45720588942601,0.019838221541640996,-0.009459474482204435
-0.007126745434310416,1.6261768751710346,0.3455224875778537,-0.0036757546423277967,1.1492473692052272,0.0008042653427405464,-0.002239247479818706,2.508331668817322,0.009205474714263471,0.8647186027218678,0.3407957150816952,0.29618966473919833,0.008442679442458379,-0.010315625147841203
-0.007679422310713286,1.5052086848333117,0.40033881205908645,-0.004291210855596666,1.2128910659539027,-0.0006083568969712076,-0.0029370338413983042,2.207819017444319,0.007916210325057625,0.835457685572797,0.4551796816271872,0.3900286658147975,0.01452178279751281,-0.009225702846551862
-0.00436694986318155,1.8079242050442756,0.4440638957892615,-0.0030602984290589276,1.4038221561999016,-0.001079230976875033,-0.004033277596080478,2.057318372529076,0.004052603080781377,0.7772199378488986,0.5693160638295016,0.5241217230620996,0.020978516202637774,-0.008369552180915231
-0.007492804144655013,1.702003277407104,0.38924757130802873,-0.003324310286561434,1.2607014527797318,1.8456001602136746e-05,-0.004134349715306396,2.057318372529076,0.0008336280311084331,0.5732457775281325,0.32816891357991446,0.3900286658147975,0.01110089881452247,-0.010938004177825398
-0.0135686609742011,1.2479299970906716,0.30179740384767867,-0.004994099567129235,1.0694599054764158,0.0006452689001754811,-0.003436563353726798,1.8066468438228318,-0.0008826005389385019,0.38404411906904934,0.023392587135113413,0.17568888619923625,-0.0002872387738742894,-0.013274202536716993
-0.012832954742625769,1.157056332154051,0.31267535150738446,-0.005081532065393092,1.1492473692052272,-0.00013748281706738234,-0.0035356917783523505,1.5061341924498732,-0.0010960826293590468,0.427793451505534,0.04889377448182994,0.13543483002753334,-0.0029454581459383814,-0.012261698114767175
-0.009886541005438955,1.3992877571961535,0.4440638957892615,-0.003499175283089147,1.2128910659539027,-0.0007642957156404486,-0.003934149171454926,1.681555398698496,0.0006201459406878883,0.631483525252031,0.2900409247314171,0.29618966473919833,0.0027486106482603355,-0.011250711690451496
-0.010256188526669364,1.4748191150655525,0.5315140632495922,-0.0032351634255866407,1.1970577560310562,1.8456001602136746e-05,-0.0037339486276034553,2.1325686949866975,0.005128385379566678,0.7772199378488986,0.41705169277868986,0.4838676668903967,0.009205344053385299,-0.011561901205443594
-0.010439217881841826,1.3538509247278432,0.4658197911086536,-0.003939766499830303,1.2287243758767494,0.0006452689001754811,-0.0032363628098753274,2.1574892563200767,0.007275764053795991,0.8209692702853832,0.3662969024284118,0.45720588942601,0.0035112752591865823,-0.011482965328470068
-0.010439217881841826,1.2024931646223613,0.3455224875778537,-0.004291210855596666,1.2287243758767494,0.0015870170599831318,-0.00333549123450088,1.9820680500714543,0.004270271094543591,0.7627315225614848,0.3407957150816952,0.282858776007005,-0.00446338285700502,-0.011405547449130544
-0.01301598409779823,1.0511354045168795,0.2909194561879729,-0.004730087709626729,1.3085118396055608,0.0028406428571298207,-0.0037339486276034553,1.9571474887380749,0.0021228924203142785,0.6607444424011018,0.3662969024284118,0.2695278872748354,0.0035112752591865823,-0.011950508599775214
-0.015409720958582174,1.005993616415253,0.2909194561879729,-0.005609555780398103,1.3401784594512542,0.002213829958556476,-0.003436563353726798,1.7563170826985897,0.0010471101215285973,0.631483525252031,0.3662969024284118,0.3633668883504108,0.01452178279751281,-0.012261698114767175
-0.016511485900502103,0.9906513093480314,0.2909194561879729,-0.005784420776925816,1.2128910659539027,0.0003333912628367211,-0.003634820202977903,1.4308838699922517,-0.0008826005389385019,0.5732457775281325,0.2519129358829198,0.24260471983530207,0.008065049392387846,-0.012806659265411845
-0.016698104066560047,0.9605567839469292,0.31267535150738446,-0.004730087709626729,1.3085118396055608,-0.00013748281706738234,-0.004532807108408973,1.6063050762408742,0.0023363745107344426,0.6025066946772034,0.20115814553264172,0.13543483002753334,0.0027486106482603355,-0.013429038295396038
-0.017247192132077434,1.0360881418163417,0.31267535150738446,-0.003763187140591653,1.5152762397744062,0.0011161429800793064,-0.004033277596080478,2.0323978111956964,0.006413463845431235,0.835457685572797,0.31554211207813365,0.20261205363874582,0.006169494631250674,-0.013741745808022138
-0.017799869008480303,1.1723986392212724,0.3237665922584422,-0.0034117427848252904,1.4994429298515597,0.002372826401121263,-0.0027387769921473765,2.057318372529076,0.002767524614917201,0.835457685572797,0.2900409247314171,0.2695278872748354,0.0035112752591865823,-0.013819163687361663
-0.016698104066560047,1.2629772597912092,0.5206361155899057,-0.0025322747140539155,1.4357992331029121,0.0025287652197907825,-0.0024394480236703533,2.0323978111956964,0.001264778135290811,0.6169951099646171,0.2519129358829198,0.3500359996182412,0.0008530558871224903,-0.013585392051709088
-0.015409720958582174,1.293366829558982,0.6518113667804114,-0.0020933978600236962,1.4836096199287412,0.0012751394226443718,-0.002837905416772752,2.057318372529076,0.004483753184963755,0.646256027113688,0.32816891357991446,0.4838676668903967,0.003888905309257115,-0.013274202536716993
-0.01577577966892677,1.308414092259533,0.49866692717912287,-0.0030602984290589276,1.4994429298515597,0.0014310782413136127,-0.0024394480236703533,1.8315674051562112,0.0014782602257113558,0.6169951099646171,0.31554211207813365,0.41695183325430707,0.0023709805981898028,-0.01397399944604071
-0.018352545884883175,1.2024931646223613,0.30179740384767867,-0.003499175283089147,1.3721555363542366,0.002213829958556476,-0.00214011905519333,1.6063050762408742,-0.0056043220682378365,0.22381929118476793,-0.0018610158684481605,0.09518077385583043,-0.0056036775180018,-0.015842654533627158
-0.02148198897724245,1.0511354045168795,0.28004150852826715,-0.003499175283089147,1.165080679128074,0.0006452689001754811,-0.0029370338413983042,1.5559753151165876,-0.005390839977817291,-0.009415786285068976,-0.21775456311449629,-0.07890494958805169,-0.011297746312200516,-0.016855158955576974
-0.02129895962206999,1.0511354045168795,0.31267535150738446,-0.003939766499830303,1.0377932856307224,-0.0004493604544061424,-0.002637704872921281,1.8066468438228318,-0.00023796834433557925,0.15080904159921246,-0.05261580621872626,0.05492671768412752,-0.012060410923126763,-0.01654396944058488
-0.020376635224436383,1.005993616415253,0.3566137283289114,-0.003939766499830303,1.1014369823793981,0.0008042653427405464,-0.0014423326936137315,2.057318372529076,0.0014782602257113558,0.2527961217595955,0.036266972980049154,0.18901977493140582,-0.009779821601133205,-0.016387615684271828
-0.022953401440392786,0.93016721417917,0.40033881205908645,-0.0036757546423277967,1.1492473692052272,0.0012751394226443718,-0.0020409906305677776,1.9317382889472121,-0.000669118448517957,0.22381929118476793,-0.1162449824139401,0.17568888619923625,-0.010157451651203736,-0.0169325768349165
-0.02516410894600427,0.7941517611409096,0.3674916759886172,-0.00411463149635786,1.2607014527797318,0.0017429558786526509,-0.002637704872921281,1.9820680500714543,0.0021228924203142785,0.2672845370470093,-0.23038136461625458,0.17568888619923625,-0.01509626034526139,-0.017009994714256023
-0.023875725838026066,0.44599940846164876,0.3455224875778537,-0.004553508350388079,1.387988846277083,0.004253265096841296,-0.0005443457881826623,2.5835819912749436,0.008991992623842926,0.4567702820803357,-0.09074379506722358,0.3097819434465383,-0.016999219617184414,-0.016698805199263925
-0.023323048961623197,0.3855153132927874,0.38924757130802873,-0.004466075852124223,1.3243451495284075,0.005665887336552772,0.0007501548157506166,2.884094642647902,0.009850106908866393,0.631483525252031,0.11227536633386631,0.37669777708260416,-0.013578335634194076,-0.016855158955576974
-0.02258734273004819,0.9452144768797077,0.37836962364832294,-0.003939766499830303,1.2765347627025785,0.0037823910169374714,-0.0011430037251367086,2.357831023902079,0.004052603080781377,0.529496445091648,-0.0147354017133839,0.25619699854264205,-0.012438040973197296,-0.016777741076237453
-0.019088252116458506,1.3992877571961535,0.3674916759886172,-0.003147730927322784,1.3243451495284075,0.0014310782413136127,-0.0027387769921473765,1.7817262824894968,-0.000669118448517957,0.1945583740356971,-0.21775456311449629,0.06851899639144374,-0.01547389039533192,-0.016698805199263925
-0.017433810298135382,1.338803662027292,0.4331859481295557,-0.002619707212317772,1.3085118396055608,-0.0002934216357366233,-0.0024394480236703533,1.6312256375742094,-0.0004556363580974123,0.019845130864027696,-0.23038136461625458,0.08184988512363708,-0.01813210976739534,-0.0166213873199244
-0.019640928992861375,1.3234613549600707,0.4331859481295557,-0.002619707212317772,1.3085118396055608,-0.0002934216357366233,-0.0023383759044442584,1.5813845149074948,-0.0004556363580974123,0.15080904159921246,-0.19250096011093473,0.13543483002753334,-0.018894774378322262,-0.016698805199263925
-0.022770372085220324,1.4143350198966913,0.3674916759886172,-0.002355695354815266,1.4199659231800656,0.0012751394226443718,-0.0024394480236703533,1.5559753151165876,-0.0036746114077707373,0.15080904159921246,-0.21775456311449629,-0.05224317212366499,-0.01965743898924851,-0.017867663377526793
-0.024058755193198528,1.308414092259533,0.31267535150738446,-0.002004250999048903,1.4994429298515597,0.002372826401121263,-0.0019399185113416826,1.6561461989075887,-0.004101575588611447,0.005072629002344812,-0.21775456311449629,-0.10582811702756126,-0.0204126990893889,-0.018956067681181993
-0.02313643079556525,1.2629772597912092,0.3566137283289114,-0.002004250999048903,1.4677763100058945,0.002372826401121263,-0.002538576448295729,1.8315674051562112,0.0001889958365055104,0.005072629002344812,-0.19250096011093473,0.0013417727802312637,-0.02117536370031582,-0.018644878166189895
-0.02313643079556525,1.338803662027292,0.3237665922584422,-0.0019168185007850467,1.4357992331029121,0.002372826401121263,-0.0035356917783523505,1.9820680500714543,0.0016917423161315198,0.13632062631179867,-0.19250096011093473,-0.011989115951962084,-0.021552993750386353,-0.01887864980184247
-0.02479446142477386,1.3992877571961535,0.12689706892699798,-0.0014779416467549835,1.4357992331029121,0.002213829958556476,-0.00333549123450088,1.8066468438228318,-0.0010960826293590468,0.13632062631179867,-0.2558825519629936,-0.038912283391471646,-0.0204126990893889,-0.01973480046747924
-0.02497749077994632,1.3992877571961535,0.09404993285652871,-0.0013887947857800342,1.4994429298515597,0.0026847040384603013,-0.0031372343852497753,1.5813845149074948,-0.000669118448517957,0.15080904159921246,-0.23038136461625458,-0.06557406085585835,-0.016999219617184414,-0.018956067681181993
-0.023506078316795655,1.4143350198966913,0.30179740384767867,-0.0013013622875161779,1.547253316677417,0.003626452198267952,-0.0035356917783523505,1.7817262824894968,0.0025498566011549874,0.2527961217595955,-0.1543729712624374,-0.07890494958805169,-0.01395596568426461,-0.018412624528171464
-0.022400724563989918,1.5052086848333117,0.41121675971879224,-0.000685906074247309,1.5314200067545702,0.003311516937033646,-0.0037339486276034553,1.8066468438228318,-0.0004556363580974123,0.16529745688662625,-0.17962657426599898,-0.02532000468415543,-0.016614185056328702,-0.019268775193808232
-0.022400724563989918,1.550645517301622,0.37836962364832294,-0.0007733385725111655,1.6108970134260643,0.0026847040384603013,-0.003634820202977903,1.3805541088680096,-0.004963875796976582,0.019845130864027696,-0.24325575046121284,-0.038912283391471646,-0.021552993750386353,-0.019189839316834566
-0.02258734273004819,1.5052086848333117,0.3455224875778537,-0.000685906074247309,1.6903740200975865,0.003938329835606991,-0.003436563353726798,1.2554626637436292,-0.004101575588611447,0.13632062631179867,-0.2051277616127155,-0.0924972282953679,-0.0204126990893889,-0.017945081256866318
-0.02203466585364532,1.4748191150655525,0.4440638957892615,-0.00033446171848110223,1.6903740200975865,0.004724139176745122,-0.0027387769921473765,1.4059633086588723,-0.0010960826293590468,0.10705970916272785,-0.1543729712624374,0.028264940219740825,-0.015858924956187636,-0.017554955864900693
-0.021112341456011714,1.4748191150655525,0.6080862830502364,-0.0004218942167448028,1.67454071017474,0.0037823910169374714,-0.0019399185113416826,1.5813845149074948,0.0001889958365055104,-0.11140286644545201,-0.19250096011093473,0.12210394129534,-0.016236555006258167,-0.017867663377526793
-0.02148198897724245,1.4293822825972424,0.5643611993200808,-0.000685906074247309,1.7065177870777224,0.003626452198267952,-0.00214011905519333,1.8066468438228318,0.001264778135290811,0.019845130864027696,-0.19250096011093473,0.06851899639144374,-0.018517144328251727,-0.017945081256866318
-0.022770372085220324,1.2479299970906716,0.3566137283289114,-0.0013013622875161779,1.6903740200975865,0.004097326278171777,-0.002239247479818706,1.8066468438228318,-0.0004556363580974123,0.1800699587482833,-0.19250096011093473,0.05492671768412752,-0.01737684966725495,-0.018644878166189895
-0.02479446142477386,1.005993616415253,0.28004150852826715,-0.0018293860025211902,1.5630866266002352,0.0026847040384603013,-0.0020409906305677776,1.3805541088680096,-0.00431924360237366,-0.08214194929635533,-0.2558825519629936,-0.06557406085585835,-0.01813210976739534,-0.019346193073147618
